,ATM,ALT,OI1356,OI1304
400,36.45,390154192.5,9.617012601335929e-08,4.6528136666828853e-08
401,36.45,392141470.5,9.75267172394839e-08,4.693794235576711e-08
402,36.45,394175756.90000004,9.903695467395607e-08,4.762722860482395e-08
403,36.45,396137723.2,1.0061189996462198e-07,4.8365121652999066e-08
404,36.45,398153051.0,1.023295562967951e-07,4.914907579381676e-08
405,36.45,400388185.90000004,1.0442529822857529e-07,5.0221981182643354e-08
406,36.45,402468698.70000005,1.0619309273219695e-07,5.054712217109721e-08
407,36.45,404159405.5,1.0803485060723702e-07,5.135554930128667e-08
408,36.45,406117489.5,1.1032646297087328e-07,5.237218157821936e-08
409,36.45,408239388.20000005,1.1304318140885483e-07,5.361211684873817e-08
410,100.0,25919.55,27.725830241062877,13.545804490240045
411,100.0,1796947.608,10.426092435203415,5.340743172361278
412,100.0,4101295.491,4.253779385738628,2.3121560133568564
413,100.0,6023741.631999999,2.065042573341794,1.2011175045383755
414,100.0,8116815.52,0.9913277919744309,0.6217953613016136
415,100.0,10059337.450000001,0.5138215532328563,0.349488336004703
416,100.0,12082560.6,0.26249601546664125,0.20229077753950486
417,100.0,14023312.22,0.13925732343013691,0.12171748028895141
418,100.0,15869417.040000001,0.07473973336441335,0.07456137194601778
419,100.0,17883850.709999997,0.0415512990932189,0.04620494933504537
420,100.0,20202401.72,0.017541191683695754,0.02196269868914949
421,100.0,22087964.89,0.010358640678161174,0.018010561355336237
422,100.0,24130466.27,0.005860169790615279,0.008978014741283097
423,100.0,26064125.01,0.003641945530026269,0.006654376576014139
424,100.0,28203657.21,0.0013209753324984125,0.003769730287862601
425,100.0,30161880.49,0.0008846219279812402,0.00268131780683312
426,100.0,31846098.57,0.0006319679171084125,0.0015760420542224656
427,100.0,33916718.48,0.00040919934029158,0.0009678723499320686
428,100.0,36054982.91,0.00015942249112335514,0.0012001283483205553
429,100.0,38211458.06,0.00010851458084016683,0.0005635040826484636
430,100.0,39883642.019999996,8.263711513411337e-05,0.00026533017479441536
431,100.0,41654945.24,3.2385625335515685e-05,0.00012637476045638694
432,100.0,43895382.900000006,2.3035923823112873e-05,0.00012964774756620877
433,100.0,46161535.31,2.8897074239277948e-05,0.00014272527898754814
434,100.0,48117398.47,2.1763339609539284e-05,0.00015207473622416706
435,100.0,50143511.57,2.0615009124755132e-05,0.0001715745728001146
436,100.0,52162776.19,2.5100112949067373e-05,0.0002126835046520644
437,100.0,54046473.809999995,4.323804885054811e-05,0.0003843447324052121
438,100.0,56169767.379999995,9.627990340020534e-06,7.650107167561536e-05
439,100.0,58106487.32,1.0750237359909434e-05,8.679388315565869e-05
440,100.0,60071406.92,1.495421265680111e-05,0.00010508005182314974
441,100.0,62116297.56999999,1.6154899480963814e-05,0.00014348490071454715
442,100.0,64028250.120000005,4.709405357353227e-05,0.0004240113860949839
443,100.0,66116740.01,3.738410513646901e-07,2.002879776145537e-07
444,100.0,68168418.7,3.4776947474016137e-07,1.846264880997543e-07
445,100.0,70147630.6,4.6781891505494237e-07,2.4084377333677014e-07
446,100.0,72090019.75,4.754716786561828e-07,2.443365649980108e-07
447,100.0,74174874.85,4.6871990254292567e-07,2.3915298034632126e-07
448,100.0,76166111.97,3.380488146645027e-07,1.7951349454892724e-07
449,100.0,77870465.65,3.475238213152678e-07,1.8120235998550848e-07
450,100.0,79895121.8,3.633331282586919e-07,1.8841787301312038e-07
451,100.0,82183424.48,4.0149206302139663e-07,2.0594016378759856e-07
452,100.0,84133238.05,4.4629174527164144e-07,2.2825661843799006e-07
453,100.0,86039303.52000001,5.22506817211199e-07,2.6304187793407457e-07
454,100.0,88173153.53,1.974751068015718e-06,9.224450703303523e-07
455,100.0,90204627.67999999,1.7250570466901813e-07,9.988371803841017e-08
456,100.0,92159292.9,1.7122954979524663e-07,9.928010959587301e-08
457,100.0,94153004.42,1.6014863188429962e-07,9.435281342122814e-08
458,100.0,96176185.5,1.5894918267757511e-07,9.410050328444593e-08
459,100.0,98260016.87,1.5922206059366755e-07,9.540369004803553e-08
460,100.0,100141721.1,1.6984556184610742e-07,1.0025235368396525e-07
461,100.0,102152346.6,1.6940654555407357e-07,1.044903809158838e-07
462,100.0,104087920.7,1.6900434913680614e-07,1.043068147735578e-07
463,100.0,106077204.8,1.7076491450942294e-07,9.453484169101771e-08
464,100.0,108130270.6,1.720298653112456e-07,9.497742358535223e-08
465,100.0,110109714.6,1.565558375610993e-07,8.753250049781432e-08
466,100.0,112128951.7,1.5513213558584497e-07,8.300482865832913e-08
467,100.0,114079503.1,5.222698955529094e-07,2.5056987749005587e-07
468,100.0,116100574.0,5.148981801335181e-07,2.4720708316382153e-07
469,100.0,118138384.1,5.049485302498943e-07,2.4266597148749175e-07
470,100.0,120130622.2,4.931110458708612e-07,2.364194819214946e-07
471,100.0,122116924.1,4.834277721302784e-07,2.3206930331811812e-07
472,100.0,124144732.7,4.6252154974105414e-07,2.2275473990773426e-07
473,100.0,126101531.0,4.5626477735113846e-07,2.193845467502777e-07
474,100.0,128165526.60000001,4.64057275479064e-07,2.2294111453410936e-07
475,100.0,130140923.0,1.764425922692099e-06,8.169724448269782e-07
476,100.0,132121997.69999999,1.7878411086258361e-06,8.276593509483825e-07
477,100.0,134121583.19999999,1.8240625718817324e-06,8.442257954550696e-07
478,100.0,136074914.0,1.8587469141580765e-06,8.598171106463238e-07
479,100.0,138152467.2,2.3165032451264235e-06,1.0673854686246245e-06
480,100.0,140122125.5,2.349930781635396e-06,1.0820656078273672e-06
481,100.0,142173998.7,2.3906670733884346e-06,1.100658025881652e-06
482,100.0,144127145.7,2.437141161919488e-06,1.122141995622027e-06
483,100.0,146232615.1,7.669017189034909e-07,3.5982935893012435e-07
484,100.0,148177701.9,2.089767517701498e-06,9.64444447378789e-07
485,100.0,150109601.0,2.5839531562998586e-06,1.1903299603903747e-06
486,100.0,152131877.9,2.826534610520072e-06,1.3022383837286974e-06
487,100.0,154110424.5,2.794909339787917e-06,1.2878222080009176e-06
488,100.0,156194818.10000002,2.9514372905926768e-06,1.3592630037460425e-06
489,100.0,158137016.2,3.1406812941269236e-06,1.4442598637294843e-06
490,100.0,160152584.70000002,3.4067988054026167e-06,1.5657183423558436e-06
491,100.0,162140792.9,3.550585120901032e-06,1.6304919510932702e-06
492,100.0,164207824.20000002,2.6423497110093255e-06,1.2154695089942013e-06
493,100.0,166117167.8,2.9176111426957095e-06,1.340404816698266e-06
494,100.0,168129389.70000002,3.421850620634742e-06,1.5704144035331362e-06
495,100.0,170144243.29999998,4.6485427985046835e-06,2.1302879907792805e-06
496,100.0,172105829.60000002,9.603760884606093e-07,4.4795832404523283e-07
497,100.0,174107298.6,5.978417537723258e-07,2.824943208311002e-07
498,100.0,176125439.29999998,5.881757483442981e-07,2.790531221684913e-07
499,100.0,178190074.0,5.818613060247898e-07,2.7680307956108917e-07
500,100.0,180128086.0,5.769720768697223e-07,2.756019731351706e-07
501,100.0,182140698.6,5.714308554780261e-07,2.6997553887028596e-07
502,100.0,184160016.0,5.667534260584679e-07,2.678407170825038e-07
503,100.0,186168498.4,5.623535575560985e-07,2.638838119520852e-07
504,100.0,188148091.6,3.245980183200081e-07,1.553699981028015e-07
505,100.0,190161622.9,3.203694740508427e-07,1.5331165426321205e-07
506,100.0,192159056.70000002,3.180096784332368e-07,1.520134232572428e-07
507,100.0,194087653.0,3.148869164979506e-07,1.5011404489417297e-07
508,100.0,196184005.60000002,3.115992344332346e-07,1.48437193050419e-07
509,100.0,198137599.0,3.085954017625573e-07,1.4706621620459e-07
510,100.0,200176314.5,3.055394343750424e-07,1.4588755680826435e-07
511,100.0,202126426.4,3.0411221166005335e-07,1.452361592403532e-07
512,100.0,204207503.6,3.0110861633136764e-07,1.441524327364182e-07
513,100.0,206147484.1,2.98323137060413e-07,1.4280603714460487e-07
514,100.0,208137081.89999998,2.9551359169189117e-07,1.4134429173655616e-07
515,100.0,210164584.9,2.921953732032288e-07,1.3952903543696368e-07
516,100.0,212162176.89999998,2.8947836403469417e-07,1.3828896747434768e-07
517,100.0,214148989.2,2.872329074254263e-07,1.3800413844516232e-07
518,100.0,216167679.40000004,2.8456186356172227e-07,1.3678504947024075e-07
519,100.0,218176088.6,2.819529440425593e-07,1.356266053166323e-07
520,100.0,220148085.2,2.7677197703974875e-07,1.3301854985097754e-07
521,100.0,222130978.8,5.036369100891372e-07,2.3598327599226362e-07
522,100.0,224183452.79999998,5.281886076411765e-07,2.4617340447195437e-07
523,100.0,226146197.5,5.30741520671466e-07,2.4733857744850137e-07
524,100.0,228193792.0,5.39064407693666e-07,2.504517568689028e-07
525,100.0,230117056.99999997,5.369385123452525e-07,2.494814786880368e-07
526,100.0,232061601.4,5.36630538698195e-07,2.492458316181428e-07
527,100.0,234149276.89999998,5.364890652034302e-07,2.492217170653934e-07
528,100.0,236220102.6,6.230008271567864e-07,2.888015309278168e-07
529,100.0,238091854.99999997,7.282996355516238e-07,3.3697664612579583e-07
530,100.0,240146876.20000002,7.302628137209372e-07,3.378726586902237e-07
531,100.0,242170178.29999998,7.323759222189939e-07,3.388338599002304e-07
532,100.0,244126777.40000004,7.349945656351912e-07,3.400290328291804e-07
533,100.0,246111343.89999998,6.377681169794542e-07,2.9581877657937394e-07
534,100.0,248142349.89999998,5.0131512357275e-07,2.3351326258752098e-07
535,100.0,250130473.3,5.071650343074836e-07,2.3611509454162105e-07
536,100.0,252124174.00000003,5.138893209053601e-07,2.3944961060928113e-07
537,100.0,254133761.6,5.207707866915438e-07,2.4259037485700976e-07
538,100.0,256125295.7,3.179642667049946e-07,1.5182323951085114e-07
539,100.0,258218239.7,3.231776515788771e-07,1.5420267629514996e-07
540,100.0,260158885.3,3.442331664276037e-07,1.6181854146230145e-07
541,100.0,262097963.1,3.6810837252631054e-07,1.7269480942756444e-07
542,100.0,264159806.9,1.221929148156366e-07,6.037222304133616e-08
543,100.0,266155991.8,9.383346092647219e-08,4.778301387765407e-08
544,100.0,268194984.6,1.0982525013007357e-07,5.5081813486412746e-08
545,100.0,270101799.59999996,1.563471381020766e-08,1.2565203679073281e-08
546,100.0,272090254.3,1.8625891768741822e-09,6.279479386077171e-09
547,100.0,274074163.7,1.6909422553612316e-09,4.6908062524431994e-09
548,100.0,276089893.5,1.6985830110070747e-09,4.7323971363949856e-09
549,100.0,278086907.4,1.558801158159384e-09,4.842417930047962e-09
550,100.0,280105089.5,9.32151032262209e-10,4.495781696864203e-09
551,100.0,282110998.8,9.32151032262209e-10,4.495781696864203e-09
552,100.0,284110647.4,9.308982434518465e-10,4.484417748708616e-09
553,100.0,286158213.5,9.308982434518465e-10,4.484417748708616e-09
554,100.0,288139407.1,9.398707243985897e-10,4.5658064133122424e-09
555,100.0,290393302.0,9.947246796486433e-10,5.063382300352657e-09
556,100.0,292428013.0,8.715594191852093e-08,4.4516351127773526e-08
557,100.0,294134210.7,2.60094909843959e-07,1.2497989430278827e-07
558,100.0,296173611.79999995,2.741662686117395e-07,1.3140219180567493e-07
559,100.0,298193618.0,2.9079945307122955e-07,1.366392607909197e-07
560,100.0,300125578.5,3.1086192967062566e-07,1.4579595954989443e-07
561,100.0,302093576.0,3.3703499152642764e-07,1.578402127819857e-07
562,100.0,304193043.9,3.753924657255087e-07,1.7514003924568217e-07
563,100.0,306204435.09999996,4.288091734706908e-07,1.9919098047287193e-07
564,100.0,308160376.59999996,5.149987134546215e-07,2.3831086938362897e-07
565,100.0,310153209.59999996,6.999493105013604e-07,3.22724022169586e-07
566,100.0,312172644.9,9.568784784934232e-10,4.720082404746675e-09
567,100.0,314198114.2,9.568784784934232e-10,4.720082404746675e-09
568,100.0,316122385.8,8.578839359109901e-10,3.82211074321246e-09
569,100.0,318191888.0,8.636695289328555e-10,3.874591399653486e-09
570,100.0,320140655.1,8.729584384678842e-10,3.9588503629399225e-09
571,100.0,322173021.8,9.254982271405732e-10,4.435434628095598e-09
572,100.0,324175159.1,9.254982271405732e-10,4.435434628095598e-09
573,100.0,326159880.5,1.4450241358893426e-08,1.0472862917830887e-08
574,100.0,328117145.3,9.189512221035416e-09,8.071817776206814e-09
575,100.0,330155421.1,9.14021513784475e-09,7.830551536364187e-09
576,100.0,332190332.3,9.28263265006182e-09,8.21168161295867e-09
577,100.0,334393564.4,9.403935844671696e-09,8.781415294111496e-09
578,100.0,336405023.6,9.447161553212784e-09,9.35961754325701e-09
579,100.0,338196284.8,9.427856125183948e-09,9.350806368425361e-09
580,100.0,340154535.90000004,9.419955154470128e-09,9.453363496468606e-09
581,100.0,342208499.09999996,9.399270767296375e-09,9.443922952006126e-09
582,100.0,344146234.5,9.861214875916347e-09,1.378464949279267e-08
583,100.0,346182193.7,9.558119078543342e-09,1.1189719276600329e-08
584,100.0,348145073.9,9.042330029762086e-09,6.669425095552504e-09
585,100.0,350189553.29999995,9.124918793747163e-09,7.58092838622734e-09
586,100.0,352176596.6,9.106992324863245e-09,7.572746581026525e-09
587,100.0,354173882.8,9.056825031876548e-09,7.2721108118640574e-09
588,100.0,356149909.9,9.039817869089238e-09,7.2643485864171286e-09
589,100.0,358174058.0,8.945953785073363e-09,6.563382997357829e-09
590,100.0,360168580.3,8.920080535887248e-09,6.586068427181605e-09
591,100.0,362198461.0,8.911865111695023e-09,6.650135993673564e-09
592,100.0,364147836.59999996,8.947361420422246e-09,7.1067495436701e-09
593,100.0,366154742.0,8.936789400311217e-09,7.101924376500388e-09
594,100.0,368174736.79999995,9.054286486676984e-09,8.250884565951143e-09
595,100.0,370184112.09999996,9.039577589131202e-09,8.244171289888936e-09
596,100.0,372399576.29999995,8.83045665538957e-09,6.489800565068507e-09
597,100.0,374382345.4,8.817071377301446e-09,6.483214676713474e-09
598,100.0,376186633.4,1.3602557582067513e-07,6.454219892439583e-08
599,100.0,378182374.9,2.530376188364229e-07,1.1794761518866806e-07
600,100.0,380159212.09999996,2.5563879543678445e-07,1.1913481610229415e-07
601,100.0,382168523.8,2.584349961820685e-07,1.2040819881770052e-07
602,100.0,384386268.8,2.617435788237725e-07,1.2191826635194344e-07
603,100.0,386412380.1,2.6496276971544516e-07,1.2366678533121263e-07
604,100.0,388159390.5,2.5974062294729497e-07,1.2125142664944082e-07
605,100.0,390154192.5,2.6330788615538264e-07,1.2281134693192392e-07
606,100.0,392141470.5,2.67072043981045e-07,1.2431998815021055e-07
607,100.0,394175756.90000004,2.7121535655847207e-07,1.2621103410098378e-07
608,100.0,396137723.2,2.755323338401428e-07,1.2820041575799088e-07
609,100.0,398153051.0,2.8024469689137217e-07,1.3035118157642077e-07
610,100.0,400388185.90000004,2.85970775840752e-07,1.3308100615461183e-07
611,100.0,402468698.70000005,2.9091818238465146e-07,1.3485735130916094e-07
612,100.0,404159405.5,2.9597752653655504e-07,1.371343143961294e-07
613,100.0,406117489.5,3.0227045499828267e-07,1.3997718412525988e-07
614,100.0,408239388.20000005,3.0972372917655854e-07,1.4337892697990682e-07
615,200.0,25919.55,55.34817456063696,26.15289637632505
616,200.0,1796947.608,20.784603705295083,10.068462944232776
617,200.0,4101295.491,8.464527661882554,4.233980236976521
618,200.0,6023741.631999999,4.1000645141053385,2.129920226732544
619,200.0,8116815.52,1.9629975638486816,1.0652743779710727
620,200.0,10059337.450000001,1.0142963887585161,0.577909651920099
621,200.0,12082560.6,0.5154168877254796,0.31772618879880193
622,200.0,14023312.22,0.27176334627739596,0.18219444727510586
623,200.0,15869417.040000001,0.14478396313046776,0.10653020234412913
624,200.0,17883850.709999997,0.07994042771345068,0.06372610055750107
625,200.0,20202401.72,0.03346224074281596,0.029229211845636368
626,200.0,22087964.89,0.019175373581259016,0.022034599306584877
627,200.0,24130466.27,0.01098862319180323,0.011318688020649365
628,200.0,26064125.01,0.006704385297356411,0.008052102239544178
629,200.0,28203657.21,0.0022743355146729806,0.0042048526394688115
630,200.0,30161880.49,0.0015048564694287293,0.0029643985535100503
631,200.0,31846098.57,0.0011144664113944115,0.001796258802735397
632,200.0,33916718.48,0.0007277249385077785,0.0011132503612377987
633,200.0,36054982.91,0.00018797668685018788,0.0012131607457556398
634,200.0,38211458.06,0.00015736506810004868,0.000585799894127757
635,200.0,39883642.019999996,0.0001388520899894604,0.0002909872061157252
636,200.0,41654945.24,5.1817102181177076e-05,0.00013524346512682977
637,200.0,43895382.900000006,3.22423997634404e-05,0.00013384966782264735
638,200.0,46161535.31,4.2757151185139465e-05,0.0001490511455245481
639,200.0,48117398.47,2.7026411598984508e-05,0.0001544768506647939
640,200.0,50143511.57,2.240530718607027e-05,0.000172391681293925
641,200.0,52162776.19,2.6841086101421883e-05,0.00021347810080396984
642,200.0,54046473.809999995,4.4150948762625154e-05,0.00038476138831758513
643,200.0,56169767.379999995,1.088559694330732e-05,7.707505489082525e-05
644,200.0,58106487.32,1.1994726844156722e-05,8.736187959715022e-05
645,200.0,60071406.92,1.8502693280599324e-05,0.00010669961100185836
646,200.0,62116297.56999999,1.6509523646343806e-05,0.00014364675444376895
647,200.0,64028250.120000005,4.7462623152744806e-05,0.0004241796046392823
648,200.0,66116740.01,7.44238670750338e-07,3.693408562535673e-07
649,200.0,68168418.7,6.925322436218039e-07,3.4197938530160105e-07
650,200.0,70147630.6,9.324656340773712e-07,4.529128075038891e-07
651,200.0,72090019.75,9.477711612798521e-07,4.598983908263704e-07
652,200.0,74174874.85,9.345116173086838e-07,4.517446010969078e-07
653,200.0,76166111.97,6.731694415518379e-07,3.324656295021197e-07
654,200.0,77870465.65,6.924254054174987e-07,3.386186137301923e-07
655,200.0,79895121.8,7.240440193043469e-07,3.5304963978541613e-07
656,200.0,82183424.48,8.003495605459363e-07,3.879823924474768e-07
657,200.0,84133238.05,8.897319112574414e-07,4.306467868424207e-07
658,200.0,86039303.52000001,1.0421620551365566e-06,5.002173058345898e-07
659,200.0,88173153.53,3.9470469151952814e-06,1.8226190267572349e-06
660,200.0,90204627.67999999,3.425561885018816e-07,1.7749632217335053e-07
661,200.0,92159292.9,3.400063350312551e-07,1.7631138598180152e-07
662,200.0,94153004.42,3.1782939253421e-07,1.6631976217772854e-07
663,200.0,96176185.5,3.1539623454583325e-07,1.6550437601122862e-07
664,200.0,98260016.87,3.158051697642241e-07,1.6686966057839364e-07
665,200.0,100141721.1,3.3705217226910386e-07,1.7656698785025308e-07
666,200.0,102152346.6,3.356589162487875e-07,1.803694912976359e-07
667,200.0,104087920.7,3.3485452341425264e-07,1.8000235901298388e-07
668,200.0,106077204.8,3.396032932539044e-07,1.7159422992045673e-07
669,200.0,108130270.6,3.4214883744830653e-07,1.7262128641195725e-07
670,200.0,110109714.6,3.1124517617263665e-07,1.5813413673516313e-07
671,200.0,112128951.7,3.0884792904107095e-07,1.5316212993631056e-07
672,200.0,114079503.1,1.0431234489751998e-06,4.88292227599764e-07
673,200.0,116100574.0,1.0283798179670826e-06,4.815648232271019e-07
674,200.0,118138384.1,1.008480518199835e-06,4.7248259987444226e-07
675,200.0,120130622.2,9.849034949670758e-07,4.6087807685129537e-07
676,200.0,122116924.1,9.655288963560172e-07,4.521046884824316e-07
677,200.0,124144732.7,9.236900741469543e-07,4.33236294076018e-07
678,200.0,126101531.0,9.112362593597819e-07,4.2703771379760244e-07
679,200.0,128165526.60000001,9.26821255615633e-07,4.3415084936526577e-07
680,200.0,130140923.0,3.5274968953439034e-06,1.6216542450664913e-06
681,200.0,132121997.69999999,3.5743272672113776e-06,1.6430280573092998e-06
682,200.0,134121583.19999999,3.64676617310242e-06,1.6761244755900354e-06
683,200.0,136074914.0,3.716162594280709e-06,1.7075587027083464e-06
684,200.0,138152467.2,4.631832646419904e-06,2.1241230927362906e-06
685,200.0,140122125.5,4.69875464090586e-06,2.1540904104820655e-06
686,200.0,142173998.7,4.780227224411937e-06,2.191275246590635e-06
687,200.0,144127145.7,4.873143737637695e-06,2.233955965917678e-06
688,200.0,146232615.1,1.5326648516057006e-06,7.093306925338726e-07
689,200.0,148177701.9,4.17829812947135e-06,1.917669018937885e-06
690,200.0,150109601.0,5.166630560079346e-06,2.369087670628979e-06
691,200.0,152131877.9,5.6516550953222705e-06,2.59164934498166e-06
692,200.0,154110424.5,5.58840247729535e-06,2.5627981571909947e-06
693,200.0,156194818.10000002,5.90145837890487e-06,2.7056797486812445e-06
694,200.0,158137016.2,6.280106098217841e-06,2.877122205778477e-06
695,200.0,160152584.70000002,6.812341120769227e-06,3.1200391630311954e-06
696,200.0,162140792.9,7.100012629978756e-06,3.250483296948402e-06
697,200.0,164207824.20000002,5.283599323775255e-06,2.4209601138821486e-06
698,200.0,166117167.8,5.834203043763778e-06,2.671564173252962e-06
699,200.0,168129389.70000002,6.842697084244688e-06,3.1317201781613383e-06
700,200.0,170144243.29999998,9.296081439984572e-06,4.2514673526536265e-06
701,200.0,172105829.60000002,1.9196338490714634e-06,8.857723846675733e-07
702,200.0,174107298.6,1.194565179694896e-06,5.54844378239308e-07
703,200.0,176125439.29999998,1.1751205153172142e-06,5.469401097345924e-07
704,200.0,178190074.0,1.1624182745854026e-06,5.417746172072995e-07
705,200.0,180128086.0,1.1525202061629484e-06,5.382874304923222e-07
706,200.0,182140698.6,1.141797315957703e-06,5.302960349446478e-07
707,200.0,184160016.0,1.1324424571185866e-06,5.260263913690835e-07
708,200.0,186168498.4,1.123868938937602e-06,5.201645941560134e-07
709,200.0,188148091.6,6.483578604654211e-07,3.031369664574461e-07
710,200.0,190161622.9,6.39915676702438e-07,2.9915547881591094e-07
711,200.0,192159056.70000002,6.352217629055361e-07,2.967919348148201e-07
712,200.0,194087653.0,6.290312765258582e-07,2.9349241881302606e-07
713,200.0,196184005.60000002,6.224763805937856e-07,2.9032438052395407e-07
714,200.0,198137599.0,6.16468715252431e-07,2.8758242683229605e-07
715,200.0,200176314.5,6.103316934821234e-07,2.849975458908148e-07
716,200.0,202126426.4,6.074772480521453e-07,2.8369475075499254e-07
717,200.0,204207503.6,6.014367250333043e-07,2.812249425340885e-07
718,200.0,206147484.1,5.958744816975354e-07,2.786112062956565e-07
719,200.0,208137081.89999998,5.902762212849432e-07,2.758766657041885e-07
720,200.0,210164584.9,5.836747010722337e-07,2.7256288031358506e-07
721,200.0,212162176.89999998,5.782406827351645e-07,2.7008274438835306e-07
722,200.0,214148989.2,5.736638658648904e-07,2.687338611033077e-07
723,200.0,216167679.40000004,5.683217781374824e-07,2.662956831534646e-07
724,200.0,218176088.6,5.631001906917501e-07,2.6394479333930646e-07
725,200.0,220148085.2,5.527665130174333e-07,2.5898499335310947e-07
726,200.0,222130978.8,1.0065635349744594e-06,4.6552361111127887e-07
727,200.0,224183452.79999998,1.0557848116290621e-06,4.86973162286554e-07
728,200.0,226146197.5,1.0608906376896412e-06,4.89303508239648e-07
729,200.0,228193792.0,1.0776159824348682e-06,4.962516466105858e-07
730,200.0,230117056.99999997,1.0733641917380412e-06,4.943110902488538e-07
731,200.0,232061601.4,1.0727592822217782e-06,4.939399189184539e-07
732,200.0,234149276.89999998,1.0724716390576523e-06,4.938490911848364e-07
733,200.0,236220102.6,1.2454841292125012e-06,5.729086326197202e-07
734,200.0,238091854.99999997,1.4560683069339378e-06,6.6913695829123e-07
735,200.0,240146876.20000002,1.4599946632725646e-06,6.709289834200858e-07
736,200.0,242170178.29999998,1.4642212564867307e-06,6.72854798484281e-07
737,200.0,244126777.40000004,1.4694585433191253e-06,6.75245144342181e-07
738,200.0,246111343.89999998,1.2749865168047028e-06,5.866511123564712e-07
739,200.0,248142349.89999998,1.0020836773962773e-06,4.6206863423428415e-07
740,200.0,250130473.3,1.0137914065786178e-06,4.6734402838015855e-07
741,200.0,252124174.00000003,1.0272091608659212e-06,4.7373350463587716e-07
742,200.0,254133761.6,1.0409720924382886e-06,4.800150331313344e-07
743,200.0,256125295.7,6.351506106065888e-07,2.965900028353196e-07
744,200.0,258218239.7,6.455773803543538e-07,3.013488764039172e-07
745,200.0,260158885.3,6.879198875231627e-07,3.186803205622223e-07
746,200.0,262097963.1,7.356726905222025e-07,3.4045454326509524e-07
747,200.0,264159806.9,2.438515853759309e-07,1.1589835872148919e-07
748,200.0,266155991.8,1.8709154859110617e-07,9.034686243106822e-08
749,200.0,268194984.6,2.1907512699830893e-07,1.0494446164858558e-07
750,200.0,270101799.59999996,3.0639168266048543e-08,1.9413374632156253e-08
751,200.0,272090254.3,3.0949189993815936e-09,6.841926046164032e-09
752,200.0,274074163.7,2.926949302255088e-09,5.254931231545614e-09
753,200.0,276089893.5,2.93780762923907e-09,5.297990644636008e-09
754,200.0,278086907.4,2.6380665155810183e-09,5.3350045611124735e-09
755,200.0,280105089.5,9.32151032262209e-10,4.495781696864203e-09
756,200.0,282110998.8,9.32151032262209e-10,4.495781696864203e-09
757,200.0,284110647.4,9.308982434518465e-10,4.484417748708616e-09
758,200.0,286158213.5,9.308982434518465e-10,4.484417748708616e-09
759,200.0,288139407.1,9.398707243985897e-10,4.5658064133122424e-09
760,200.0,290393302.0,9.947246796486433e-10,5.063382300352657e-09
761,200.0,292428013.0,1.7376193066807572e-07,8.404412058205411e-08
762,200.0,294134210.7,5.194619564522355e-07,2.4335739879634794e-07
763,200.0,296173611.79999995,5.476046739877964e-07,2.5620199380212126e-07
764,200.0,298193618.0,5.811443572170162e-07,2.6915534425124327e-07
765,200.0,300125578.5,6.212693104158084e-07,2.8746874176919274e-07
766,200.0,302093576.0,6.736039851689739e-07,3.114533956374287e-07
767,200.0,304193043.9,7.503429485546239e-07,3.4627088661582607e-07
768,200.0,306204435.09999996,8.572145478994617e-07,3.947191317923413e-07
769,200.0,308160376.59999996,1.029618911888839e-06,4.731882589720996e-07
770,200.0,310153209.59999996,1.399520105982317e-06,6.420145645440136e-07
771,200.0,312172644.9,9.568784784934232e-10,4.720082404746675e-09
772,200.0,314198114.2,9.568784784934232e-10,4.720082404746675e-09
773,200.0,316122385.8,8.578839359109901e-10,3.82211074321246e-09
774,200.0,318191888.0,8.636695289328555e-10,3.874591399653486e-09
775,200.0,320140655.1,8.729584384678842e-10,3.9588503629399225e-09
776,200.0,322173021.8,9.254982271405732e-10,4.435434628095598e-09
777,200.0,324175159.1,9.254982271405732e-10,4.435434628095598e-09
778,200.0,326159880.5,2.84503539041865e-08,1.686264298979122e-08
779,200.0,328117145.3,1.792889562847048e-08,1.2060552706543074e-08
780,200.0,330155421.1,1.7855696586767923e-08,1.1808377393099358e-08
781,200.0,332190332.3,1.8103834300095288e-08,1.2237759141390963e-08
782,200.0,334393564.4,1.8286731003178118e-08,1.2835604666054284e-08
783,200.0,336405023.6,1.8308353018448842e-08,1.3403946790983429e-08
784,200.0,338196284.8,1.826974216239117e-08,1.3386324441320132e-08
785,200.0,340154535.90000004,1.82416164575519e-08,1.3479650814777843e-08
786,200.0,342208499.09999996,1.8200247683204394e-08,1.3460769725852883e-08
787,200.0,344146234.5,1.8644724975988754e-08,1.7793524251315553e-08
788,200.0,346182193.7,1.8323702709731828e-08,1.51904122299224e-08
789,200.0,348145073.9,1.7789527539018347e-08,1.0661726453796811e-08
790,200.0,350189553.29999995,1.785327052802289e-08,1.1564628359516946e-08
791,200.0,352176596.6,1.7817417590255055e-08,1.1548264749115313e-08
792,200.0,354173882.8,1.7749323828384438e-08,1.123944717475203e-08
793,200.0,356149909.9,1.7715309502809818e-08,1.1223922723858172e-08
794,200.0,358174058.0,1.7603978602958332e-08,1.0514985119475e-08
795,200.0,360168580.3,1.7548227905632346e-08,1.0524034207297417e-08
796,200.0,362198461.0,1.7523924624749424e-08,1.0580759128096336e-08
797,200.0,364147836.59999996,1.7543792729834257e-08,1.1030239822276777e-08
798,200.0,366154742.0,1.75226486896122e-08,1.1020589487937354e-08
799,200.0,368174736.79999995,1.763049306196355e-08,1.2165144089972286e-08
800,200.0,370184112.09999996,1.7601075266871985e-08,1.215171753784787e-08
